theta1,theta2,p1,p2
0.606674,-26.852271,-1.864039,-5.748205
0.606294,-26.853106,-1.867307,-5.744929
0.605915,-26.853941,-1.870575,-5.741651
0.605534,-26.854776,-1.873843,-5.738373
0.605154,-26.855611,-1.877110,-5.735094
0.604773,-26.856446,-1.880378,-5.731814
0.604392,-26.857281,-1.883646,-5.728534
0.604011,-26.858116,-1.886913,-5.725253
0.603629,-26.858951,-1.890181,-5.721971
0.603247,-26.859786,-1.893448,-5.718688
0.602865,-26.860621,-1.896715,-5.715405
0.602482,-26.861456,-1.899982,-5.712120
0.602099,-26.862291,-1.903249,-5.708836
0.601716,-26.863126,-1.906515,-5.705550
0.601332,-26.863961,-1.909782,-5.702264
0.600949,-26.864796,-1.913048,-5.698977
0.600565,-26.865631,-1.916315,-5.695689
0.600180,-26.866466,-1.919581,-5.692401
0.599795,-26.867301,-1.922847,-5.689112
0.599410,-26.868136,-1.926112,-5.685822
0.599025,-26.868971,-1.929378,-5.682532
0.598640,-26.869806,-1.932643,-5.679241
0.598254,-26.870641,-1.935909,-5.675949
0.597867,-26.871476,-1.939174,-5.672657
0.597481,-26.872311,-1.942439,-5.669363
0.597094,-26.873146,-1.945703,-5.666070
0.596707,-26.873981,-1.948968,-5.662775
0.596320,-26.874817,-1.952232,-5.659480
0.595932,-26.875652,-1.955496,-5.656184
0.595544,-26.876487,-1.958760,-5.652888
0.595156,-26.877322,-1.962024,-5.649591
0.594767,-26.878157,-1.965287,-5.646293
0.594378,-26.878992,-1.968551,-5.642995
0.593989,-26.879827,-1.971814,-5.639696
0.593599,-26.880662,-1.975077,-5.636396
0.593210,-26.881497,-1.978339,-5.633096
0.592820,-26.882332,-1.981602,-5.629795
0.592429,-26.883167,-1.984864,-5.626494
0.592039,-26.884002,-1.988126,-5.623192
0.591648,-26.884837,-1.991388,-5.619889
0.591256,-26.885673,-1.994649,-5.616585
0.590865,-26.886508,-1.997910,-5.613282
0.590473,-26.887343,-2.001171,-5.609977
0.590081,-26.888178,-2.004432,-5.606672
0.589688,-26.889013,-2.007693,-5.603366
0.589296,-26.889848,-2.010953,-5.600060
0.588903,-26.890683,-2.014213,-5.596753
0.588509,-26.891518,-2.017473,-5.593445
0.588116,-26.892353,-2.020732,-5.590137
0.587722,-26.893188,-2.023991,-5.586829
0.587327,-26.894023,-2.027250,-5.583519
0.586933,-26.894859,-2.030509,-5.580209
0.586538,-26.895694,-2.033767,-5.576899
0.586143,-26.896529,-2.037025,-5.573588
0.585748,-26.897364,-2.040283,-5.570277
0.585352,-26.898199,-2.043541,-5.566965
0.584956,-26.899034,-2.046798,-5.563652
0.584560,-26.899869,-2.050055,-5.560339
0.584163,-26.900704,-2.053311,-5.557025
0.583766,-26.901539,-2.056568,-5.553711
0.583369,-26.902374,-2.059824,-5.550396
0.582972,-26.903209,-2.063079,-5.547081
0.582574,-26.904044,-2.066335,-5.543765
0.582176,-26.904879,-2.069590,-5.540448
0.581778,-26.905714,-2.072844,-5.537132
0.581379,-26.906549,-2.076099,-5.533814
0.580980,-26.907385,-2.079353,-5.530496
0.580581,-26.908220,-2.082606,-5.527178
0.580182,-26.909055,-2.085860,-5.523859
0.579782,-26.909890,-2.089113,-5.520539
0.579382,-26.910725,-2.092366,-5.517219
0.578981,-26.911560,-2.095618,-5.513899
0.578581,-26.912395,-2.098870,-5.510578
0.578180,-26.913230,-2.102121,-5.507257
0.577779,-26.914065,-2.105373,-5.503935
0.577377,-26.914900,-2.108624,-5.500612
0.576975,-26.915735,-2.111874,-5.497289
0.576573,-26.916570,-2.115124,-5.493966
0.576171,-26.917405,-2.118374,-5.490642
0.575768,-26.918240,-2.121624,-5.487318
0.575365,-26.919075,-2.124873,-5.483993
0.574962,-26.919910,-2.128121,-5.480668
0.574559,-26.920745,-2.131369,-5.477342
0.574155,-26.921580,-2.134617,-5.474016
0.573751,-26.922415,-2.137865,-5.470689
0.573346,-26.923250,-2.141112,-5.467362
0.572942,-26.924085,-2.144359,-5.464035
0.572537,-26.924919,-2.147605,-5.460707
0.572132,-26.925754,-2.150851,-5.457379
0.571726,-26.926589,-2.154096,-5.454050
0.571320,-26.927424,-2.157341,-5.450721
0.570914,-26.928259,-2.160586,-5.447391
0.570508,-26.929094,-2.163830,-5.444061
0.570101,-26.929929,-2.167074,-5.440731
0.569694,-26.930764,-2.170317,-5.437400
0.569287,-26.931599,-2.173560,-5.434068
0.568880,-26.932434,-2.176803,-5.430737
0.568472,-26.933268,-2.180045,-5.427405
0.568064,-26.934103,-2.183286,-5.424072
0.567655,-26.934938,-2.186527,-5.420739
0.567247,-26.935773,-2.189768,-5.417406
0.566838,-26.936608,-2.193008,-5.414072
0.566429,-26.937443,-2.196248,-5.410738
0.566019,-26.938277,-2.199487,-5.407404
0.565609,-26.939112,-2.202726,-5.404069
0.565199,-26.939947,-2.205965,-5.400734
0.564789,-26.940782,-2.209203,-5.397398
0.564378,-26.941617,-2.212440,-5.394062
0.563968,-26.942451,-2.215677,-5.390726
0.563556,-26.943286,-2.218914,-5.387389
0.563145,-26.944121,-2.222150,-5.384052
0.562733,-26.944955,-2.225385,-5.380715
0.562321,-26.945790,-2.228620,-5.377377
0.561909,-26.946625,-2.231855,-5.374039
0.561496,-26.947460,-2.235089,-5.370701
0.561084,-26.948294,-2.238323,-5.367362
0.560670,-26.949129,-2.241556,-5.364023
0.560257,-26.949964,-2.244788,-5.360684
0.559843,-26.950798,-2.248020,-5.357344
0.559429,-26.951633,-2.251252,-5.354004
0.559015,-26.952467,-2.254483,-5.350664
0.558601,-26.953302,-2.257713,-5.347323
0.558186,-26.954137,-2.260943,-5.343982
0.557771,-26.954971,-2.264173,-5.340641
0.557355,-26.955806,-2.267402,-5.337299
0.556940,-26.956640,-2.270630,-5.333957
0.556524,-26.957475,-2.273858,-5.330615
0.556108,-26.958309,-2.277085,-5.327273
0.555691,-26.959144,-2.280312,-5.323930
0.555274,-26.959978,-2.283538,-5.320587
0.554857,-26.960813,-2.286764,-5.317243
0.554440,-26.961647,-2.289989,-5.313900
0.554023,-26.962482,-2.293214,-5.310556
0.553605,-26.963316,-2.296438,-5.307212
0.553187,-26.964151,-2.299661,-5.303867
0.552768,-26.964985,-2.302884,-5.300523
0.552350,-26.965819,-2.306106,-5.297178
0.551931,-26.966654,-2.309328,-5.293832
0.551511,-26.967488,-2.312549,-5.290487
0.551092,-26.968323,-2.315770,-5.287141
0.550672,-26.969157,-2.318990,-5.283795
0.550252,-26.969991,-2.322209,-5.280449
0.549832,-26.970825,-2.325428,-5.277103
0.549411,-26.971660,-2.328646,-5.273756
0.548990,-26.972494,-2.331864,-5.270409
0.548569,-26.973328,-2.335081,-5.267062
0.548148,-26.974163,-2.338297,-5.263714
0.547726,-26.974997,-2.341513,-5.260367
0.547304,-26.975831,-2.344728,-5.257019
0.546882,-26.976665,-2.347943,-5.253671
0.546460,-26.977499,-2.351157,-5.250323
0.546037,-26.978333,-2.354370,-5.246974
0.545614,-26.979168,-2.357583,-5.243625
0.545190,-26.980002,-2.360795,-5.240277
0.544767,-26.980836,-2.364007,-5.236928
0.544343,-26.981670,-2.367218,-5.233578
0.543919,-26.982504,-2.370428,-5.230229
0.543495,-26.983338,-2.373638,-5.226879
0.543070,-26.984172,-2.376847,-5.223529
0.542645,-26.985006,-2.380055,-5.220179
0.542220,-26.985840,-2.383263,-5.216829
0.541794,-26.986674,-2.386470,-5.213479
0.541369,-26.987508,-2.389676,-5.210128
0.540943,-26.988342,-2.392882,-5.206778
0.540516,-26.989176,-2.396087,-5.203427
0.540090,-26.990009,-2.399291,-5.200076
0.539663,-26.990843,-2.402495,-5.196725
0.539236,-26.991677,-2.405698,-5.193373
0.538809,-26.992511,-2.408900,-5.190022
0.538381,-26.993345,-2.412102,-5.186670
0.537953,-26.994178,-2.415303,-5.183318
0.537525,-26.995012,-2.418504,-5.179967
0.537097,-26.995846,-2.421703,-5.176614
0.536668,-26.996680,-2.424902,-5.173262
0.536239,-26.997513,-2.428101,-5.169910
0.535810,-26.998347,-2.431298,-5.166558
0.535380,-26.999181,-2.434495,-5.163205
0.534951,-27.000014,-2.437691,-5.159852
0.534521,-27.000848,-2.440887,-5.156500
0.534090,-27.001681,-2.444082,-5.153147
0.533660,-27.002515,-2.447276,-5.149794
0.533229,-27.003348,-2.450469,-5.146441
0.532798,-27.004182,-2.453662,-5.143088
0.532367,-27.005015,-2.456854,-5.139734
0.531935,-27.005849,-2.460045,-5.136381
0.531503,-27.006682,-2.463236,-5.133027
0.531071,-27.007516,-2.466425,-5.129674
0.530639,-27.008349,-2.469614,-5.126320
0.530206,-27.009182,-2.472803,-5.122966
0.529773,-27.010016,-2.475990,-5.119613
0.529340,-27.010849,-2.479177,-5.116259
0.528907,-27.011682,-2.482363,-5.112905
0.528473,-27.012516,-2.485549,-5.109551
0.528039,-27.013349,-2.488733,-5.106197
0.527605,-27.014182,-2.491917,-5.102843
0.527171,-27.015015,-2.495100,-5.099489
0.526736,-27.015848,-2.498283,-5.096134
0.526301,-27.016682,-2.501464,-5.092780
0.525866,-27.017515,-2.504645,-5.089426
0.525430,-27.018348,-2.507825,-5.086071
0.524994,-27.019181,-2.511004,-5.082717
0.524558,-27.020014,-2.514183,-5.079363
0.524122,-27.020847,-2.517361,-5.076008
0.523686,-27.021680,-2.520537,-5.072654
0.523249,-27.022513,-2.523714,-5.069299
0.522812,-27.023346,-2.526889,-5.065945
0.522374,-27.024179,-2.530064,-5.062590
0.521937,-27.025011,-2.533237,-5.059235
0.521499,-27.025844,-2.536410,-5.055881
0.521061,-27.026677,-2.539583,-5.052526
0.520623,-27.027510,-2.542754,-5.049172
0.520184,-27.028343,-2.545925,-5.045817
0.519745,-27.029175,-2.549095,-5.042462
0.519306,-27.030008,-2.552264,-5.039108
0.518867,-27.030841,-2.555432,-5.035753
0.518427,-27.031673,-2.558599,-5.032399
0.517987,-27.032506,-2.561766,-5.029044
0.517547,-27.033338,-2.564931,-5.025690
0.517107,-27.034171,-2.568096,-5.022335
0.516666,-27.035003,-2.571260,-5.018981
0.516225,-27.035836,-2.574424,-5.015626
0.515784,-27.036668,-2.577586,-5.012272
0.515343,-27.037501,-2.580748,-5.008917
0.514901,-27.038333,-2.583908,-5.005563
0.514459,-27.039165,-2.587068,-5.002209
0.514017,-27.039998,-2.590227,-4.998855
0.513575,-27.040830,-2.593386,-4.995500
0.513132,-27.041662,-2.596543,-4.992146
0.512689,-27.042495,-2.599699,-4.988792
0.512246,-27.043327,-2.602855,-4.985438
0.511802,-27.044159,-2.606010,-4.982084
0.511359,-27.044991,-2.609164,-4.978730
0.510915,-27.045823,-2.612317,-4.975376
0.510471,-27.046655,-2.615469,-4.972023
0.510026,-27.047487,-2.618620,-4.968669
0.509581,-27.048319,-2.621771,-4.965315
0.509136,-27.049151,-2.624921,-4.961962
0.508691,-27.049983,-2.628069,-4.958608
0.508246,-27.050815,-2.631217,-4.955255
0.507800,-27.051647,-2.634364,-4.951902
0.507354,-27.052479,-2.637510,-4.948549
0.506908,-27.053311,-2.640655,-4.945196
0.506462,-27.054142,-2.643800,-4.941843
0.506015,-27.054974,-2.646943,-4.938490
0.505568,-27.055806,-2.650085,-4.935137
0.505121,-27.056638,-2.653227,-4.931784
0.504673,-27.057469,-2.656368,-4.928432
0.504226,-27.058301,-2.659507,-4.925080
0.503778,-27.059132,-2.662646,-4.921727
0.503330,-27.059964,-2.665784,-4.918375
0.502881,-27.060795,-2.668921,-4.915023
0.502432,-27.061627,-2.672057,-4.911671
0.501984,-27.062458,-2.675193,-4.908319
0.501534,-27.063290,-2.678327,-4.904968
0.501085,-27.064121,-2.681460,-4.901616
0.500635,-27.064952,-2.684593,-4.898265
0.500185,-27.065783,-2.687724,-4.894914
0.499735,-27.066615,-2.690855,-4.891563
0.499285,-27.067446,-2.693984,-4.888212
0.498834,-27.068277,-2.697113,-4.884861
0.498383,-27.069108,-2.700241,-4.881511
0.497932,-27.069939,-2.703367,-4.878160
0.497481,-27.070770,-2.706493,-4.874810
0.497029,-27.071601,-2.709618,-4.871460
0.496577,-27.072432,-2.712742,-4.868110
0.496125,-27.073263,-2.715865,-4.864761
0.495673,-27.074094,-2.718987,-4.861411
0.495220,-27.074925,-2.722108,-4.858062
0.494768,-27.075756,-2.725228,-4.854713
0.494314,-27.076587,-2.728347,-4.851364
0.493861,-27.077417,-2.731465,-4.848015
0.493408,-27.078248,-2.734583,-4.844667
0.492954,-27.079079,-2.737699,-4.841318
0.492500,-27.079909,-2.740814,-4.837970
0.492045,-27.080740,-2.743928,-4.834622
0.491591,-27.081570,-2.747042,-4.831274
0.491136,-27.082401,-2.750154,-4.827927
0.490681,-27.083231,-2.753265,-4.824580
0.490226,-27.084062,-2.756375,-4.821233
0.489770,-27.084892,-2.759485,-4.817886
0.489315,-27.085722,-2.762593,-4.814539
0.488859,-27.086553,-2.765700,-4.811193
0.488403,-27.087383,-2.768807,-4.807846
0.487946,-27.088213,-2.771912,-4.804501
0.487489,-27.089043,-2.775016,-4.801155
0.487032,-27.089873,-2.778119,-4.797809
0.486575,-27.090704,-2.781222,-4.794464
0.486118,-27.091534,-2.784323,-4.791119
0.485660,-27.092364,-2.787423,-4.787775
0.485202,-27.093194,-2.790522,-4.784430
0.484744,-27.094023,-2.793621,-4.781086
0.484286,-27.094853,-2.796718,-4.777742
0.483827,-27.095683,-2.799814,-4.774398
0.483369,-27.096513,-2.802909,-4.771055
0.482910,-27.097343,-2.806003,-4.767712
0.482450,-27.098172,-2.809096,-4.764369
0.481991,-27.099002,-2.812188,-4.761026
0.481531,-27.099832,-2.815279,-4.757684
0.481071,-27.100661,-2.818369,-4.754342
0.480611,-27.101491,-2.821458,-4.751000
0.480150,-27.102320,-2.824545,-4.747659
0.479690,-27.103150,-2.827632,-4.744318
0.479229,-27.103979,-2.830718,-4.740977
0.478767,-27.104808,-2.833803,-4.737636
0.478306,-27.105638,-2.836886,-4.734296
0.477844,-27.106467,-2.839969,-4.730956
0.477382,-27.107296,-2.843050,-4.727617
0.476920,-27.108125,-2.846131,-4.724277
0.476458,-27.108954,-2.849210,-4.720938
0.475995,-27.109783,-2.852288,-4.717600
0.475533,-27.110612,-2.855365,-4.714261
0.475070,-27.111441,-2.858441,-4.710923
0.474606,-27.112270,-2.861516,-4.707585
0.474143,-27.113099,-2.864590,-4.704248
0.473679,-27.113928,-2.867663,-4.700911
0.473215,-27.114757,-2.870735,-4.697574
0.472751,-27.115585,-2.873806,-4.694238
0.472287,-27.116414,-2.876875,-4.690902
0.471822,-27.117243,-2.879944,-4.687566
0.471357,-27.118071,-2.883011,-4.684231
0.470892,-27.118900,-2.886077,-4.680896
0.470427,-27.119728,-2.889142,-4.677561
0.469961,-27.120557,-2.892207,-4.674227
0.469495,-27.121385,-2.895269,-4.670893
0.469029,-27.122213,-2.898331,-4.667559
0.468563,-27.123042,-2.901392,-4.664226
0.468096,-27.123870,-2.904452,-4.660893
0.467630,-27.124698,-2.907510,-4.657561
0.467163,-27.125526,-2.910568,-4.654229
0.466696,-27.126354,-2.913624,-4.650897
0.466228,-27.127182,-2.916679,-4.647566
0.465761,-27.128010,-2.919733,-4.644235
0.465293,-27.128838,-2.922786,-4.640904
0.464825,-27.129666,-2.925838,-4.637574
0.464356,-27.130494,-2.928888,-4.634244
0.463888,-27.131322,-2.931938,-4.630915
0.463419,-27.132149,-2.934986,-4.627586
0.462950,-27.132977,-2.938033,-4.624257
0.462481,-27.133805,-2.941079,-4.620929
0.462011,-27.134632,-2.944124,-4.617601
0.461542,-27.135460,-2.947168,-4.614274
0.461072,-27.136287,-2.950211,-4.610947
0.460602,-27.137115,-2.953252,-4.607620
0.460131,-27.137942,-2.956292,-4.604294
0.459661,-27.138769,-2.959332,-4.600969
0.459190,-27.139597,-2.962370,-4.597643
0.458719,-27.140424,-2.965406,-4.594318
0.458248,-27.141251,-2.968442,-4.590994
0.457776,-27.142078,-2.971477,-4.587670
0.457305,-27.142905,-2.974510,-4.584347
0.456833,-27.143732,-2.977542,-4.581023
0.456361,-27.144559,-2.980573,-4.577701
0.455888,-27.145386,-2.983603,-4.574379
0.455416,-27.146213,-2.986631,-4.571057
0.454943,-27.147040,-2.989659,-4.567736
0.454470,-27.147866,-2.992685,-4.564415
0.453997,-27.148693,-2.995710,-4.561094
0.453523,-27.149520,-2.998734,-4.557774
0.453050,-27.150346,-3.001757,-4.554455
0.452576,-27.151173,-3.004778,-4.551136
0.452102,-27.151999,-3.007799,-4.547817
0.451627,-27.152825,-3.010818,-4.544499
0.451153,-27.153652,-3.013836,-4.541182
0.450678,-27.154478,-3.016852,-4.537865
0.450203,-27.155304,-3.019868,-4.534548
0.449728,-27.156130,-3.022882,-4.531232
0.449253,-27.156956,-3.025895,-4.527916
0.448777,-27.157782,-3.028907,-4.524601
0.448301,-27.158608,-3.031918,-4.521286
0.447825,-27.159434,-3.034927,-4.517972
0.447349,-27.160260,-3.037935,-4.514659
0.446872,-27.161086,-3.040942,-4.511345
0.446396,-27.161912,-3.043948,-4.508033
0.445919,-27.162738,-3.046953,-4.504721
0.445441,-27.163563,-3.049956,-4.501409
0.444964,-27.164389,-3.052958,-4.498098
0.444487,-27.165214,-3.055959,-4.494787
0.444009,-27.166040,-3.058959,-4.491477
0.443531,-27.166865,-3.061957,-4.488168
0.443052,-27.167690,-3.064954,-4.484858
0.442574,-27.168516,-3.067950,-4.481550
0.442095,-27.169341,-3.070945,-4.478242
0.441617,-27.170166,-3.073938,-4.474935
0.441137,-27.170991,-3.076930,-4.471628
0.440658,-27.171816,-3.079921,-4.468321
0.440179,-27.172641,-3.082911,-4.465015
0.439699,-27.173466,-3.085899,-4.461710
0.439219,-27.174291,-3.088886,-4.458405
0.438739,-27.175116,-3.091872,-4.455101
0.438259,-27.175940,-3.094857,-4.451797
0.437778,-27.176765,-3.097840,-4.448494
0.437297,-27.177590,-3.100823,-4.445192
0.436816,-27.178414,-3.103803,-4.441890
0.436335,-27.179239,-3.106783,-4.438588
0.435854,-27.180063,-3.109761,-4.435287
0.435372,-27.180888,-3.112738,-4.431987
0.434890,-27.181712,-3.115714,-4.428687
0.434408,-27.182536,-3.118689,-4.425388
0.433926,-27.183360,-3.121662,-4.422090
0.433443,-27.184184,-3.124634,-4.418792
0.432961,-27.185008,-3.127604,-4.415494
0.432478,-27.185832,-3.130574,-4.412197
0.431995,-27.186656,-3.133542,-4.408901
0.431511,-27.187480,-3.136509,-4.405606
0.431028,-27.188304,-3.139474,-4.402311
0.430544,-27.189128,-3.142438,-4.399016
0.430060,-27.189951,-3.145401,-4.395722
0.429576,-27.190775,-3.148363,-4.392429
0.429092,-27.191599,-3.151323,-4.389136
0.428607,-27.192422,-3.154282,-4.385844
0.428122,-27.193245,-3.157240,-4.382553
0.427637,-27.194069,-3.160196,-4.379262
0.427152,-27.194892,-3.163151,-4.375972
0.426667,-27.195715,-3.166105,-4.372682
0.426181,-27.196538,-3.169057,-4.369393
0.425696,-27.197361,-3.172009,-4.366105
0.425210,-27.198184,-3.174958,-4.362817
0.424723,-27.199007,-3.177907,-4.359530
0.424237,-27.199830,-3.180854,-4.356244
0.423750,-27.200653,-3.183800,-4.352958
0.423264,-27.201476,-3.186744,-4.349673
0.422777,-27.202298,-3.189688,-4.346388
0.422289,-27.203121,-3.192630,-4.343104
0.421802,-27.203944,-3.195570,-4.339821
0.421314,-27.204766,-3.198509,-4.336538
0.420826,-27.205589,-3.201447,-4.333256
0.420338,-27.206411,-3.204384,-4.329975
0.419850,-27.207233,-3.207319,-4.326694
0.419362,-27.208055,-3.210253,-4.323414
0.418873,-27.208877,-3.213185,-4.320135
0.418384,-27.209699,-3.216116,-4.316856
0.417895,-27.210521,-3.219046,-4.313578
0.417406,-27.211343,-3.221975,-4.310301
0.416917,-27.212165,-3.224902,-4.307024
0.416427,-27.212987,-3.227828,-4.303748
0.415937,-27.213809,-3.230752,-4.300473
0.415447,-27.214630,-3.233675,-4.297198
0.414957,-27.215452,-3.236597,-4.293924
0.414466,-27.216274,-3.239517,-4.290651
0.413976,-27.217095,-3.242436,-4.287378
0.413485,-27.217916,-3.245354,-4.284107
0.412994,-27.218738,-3.248270,-4.280835
0.412503,-27.219559,-3.251185,-4.277565
0.412011,-27.220380,-3.254098,-4.274295
0.411520,-27.221201,-3.257011,-4.271026
0.411028,-27.222022,-3.259921,-4.267757
0.410536,-27.222843,-3.262831,-4.264490
0.410043,-27.223664,-3.265739,-4.261223
0.409551,-27.224485,-3.268645,-4.257956
0.409058,-27.225305,-3.271551,-4.254691
0.408566,-27.226126,-3.274454,-4.251426
0.408073,-27.226947,-3.277357,-4.248162
0.407579,-27.227767,-3.280258,-4.244898
0.407086,-27.228588,-3.283158,-4.241636
0.406592,-27.229408,-3.286056,-4.238374
0.406099,-27.230228,-3.288953,-4.235112
0.405605,-27.231048,-3.291848,-4.231852
0.405110,-27.231869,-3.294743,-4.228592
0.404616,-27.232689,-3.297635,-4.225333
0.404121,-27.233509,-3.300527,-4.222075
0.403627,-27.234329,-3.303417,-4.218817
0.403132,-27.235148,-3.306305,-4.215560
0.402637,-27.235968,-3.309192,-4.212304
0.402141,-27.236788,-3.312078,-4.209049
0.401646,-27.237607,-3.314962,-4.205794
0.401150,-27.238427,-3.317845,-4.202540
0.400654,-27.239246,-3.320727,-4.199287
0.400158,-27.240066,-3.323607,-4.196035
0.399662,-27.240885,-3.326485,-4.192783
0.399165,-27.241704,-3.329362,-4.189532
0.398668,-27.242524,-3.332238,-4.186282
0.398171,-27.243343,-3.335113,-4.183033
0.397674,-27.244162,-3.337986,-4.179784
0.397177,-27.244981,-3.340857,-4.176537
0.396680,-27.245799,-3.343727,-4.173290
0.396182,-27.246618,-3.346596,-4.170044
0.395684,-27.247437,-3.349463,-4.166798
0.395186,-27.248256,-3.352329,-4.163553
0.394688,-27.249074,-3.355193,-4.160310
0.394190,-27.249893,-3.358056,-4.157067
0.393691,-27.250711,-3.360918,-4.153824
0.393192,-27.251529,-3.363778,-4.150583
0.392693,-27.252348,-3.366636,-4.147342
0.392194,-27.253166,-3.369494,-4.144102
0.391695,-27.253984,-3.372349,-4.140863
0.391195,-27.254802,-3.375204,-4.137625
0.390695,-27.255620,-3.378056,-4.134387
0.390196,-27.256438,-3.380908,-4.131151
0.389695,-27.257255,-3.383758,-4.127915
0.389195,-27.258073,-3.386606,-4.124680
0.388695,-27.258891,-3.389453,-4.121445
0.388194,-27.259708,-3.392299,-4.118212
0.387693,-27.260526,-3.395143,-4.114979
0.387192,-27.261343,-3.397986,-4.111747
0.386691,-27.262160,-3.400827,-4.108516
0.386190,-27.262978,-3.403667,-4.105286
0.385688,-27.263795,-3.406505,-4.102057
0.385186,-27.264612,-3.409342,-4.098828
0.384684,-27.265429,-3.412177,-4.095601
0.384182,-27.266246,-3.415011,-4.092374
0.383680,-27.267062,-3.417843,-4.089148
0.383177,-27.267879,-3.420674,-4.085923
0.382675,-27.268696,-3.423503,-4.082698
0.382172,-27.269512,-3.426331,-4.079475
0.381669,-27.270329,-3.429158,-4.076252
0.381165,-27.271145,-3.431983,-4.073030
0.380662,-27.271961,-3.434806,-4.069810
0.380158,-27.272778,-3.437628,-4.066589
0.379655,-27.273594,-3.440449,-4.063370
0.379151,-27.274410,-3.443268,-4.060152
0.378647,-27.275226,-3.446086,-4.056934
0.378142,-27.276042,-3.448902,-4.053718
0.377638,-27.276858,-3.451716,-4.050502
0.377133,-27.277673,-3.454529,-4.047287
0.376628,-27.278489,-3.457341,-4.044073
0.376123,-27.279305,-3.460151,-4.040860
0.375618,-27.280120,-3.462960,-4.037647
