energia,T,V
9.943295,5.825312,4.117983
9.943348,5.827558,4.115790
9.943402,5.829805,4.113597
9.943456,5.832054,4.111402
9.943511,5.834304,4.109207
9.943566,5.836555,4.107010
9.943621,5.838808,4.104813
9.943677,5.841062,4.102615
9.943733,5.843318,4.100415
9.943790,5.845575,4.098215
9.943847,5.847833,4.096014
9.943905,5.850093,4.093812
9.943963,5.852354,4.091609
9.944022,5.854617,4.089405
9.944081,5.856881,4.087200
9.944141,5.859147,4.084994
9.944201,5.861413,4.082787
9.944261,5.863682,4.080579
9.944322,5.865951,4.078370
9.944383,5.868223,4.076161
9.944445,5.870495,4.073950
9.944507,5.872769,4.071738
9.944570,5.875045,4.069526
9.944633,5.877322,4.067312
9.944697,5.879600,4.065097
9.944761,5.881880,4.062882
9.944826,5.884161,4.060665
9.944891,5.886443,4.058448
9.944957,5.888728,4.056229
9.945023,5.891013,4.054010
9.945089,5.893300,4.051789
9.945156,5.895588,4.049568
9.945224,5.897878,4.047346
9.945292,5.900170,4.045122
9.945360,5.902462,4.042898
9.945429,5.904757,4.040673
9.945499,5.907052,4.038446
9.945569,5.909350,4.036219
9.945639,5.911648,4.033991
9.945710,5.913948,4.031761
9.945781,5.916250,4.029531
9.945853,5.918553,4.027300
9.945925,5.920858,4.025068
9.945998,5.923164,4.022835
9.946072,5.925471,4.020600
9.946145,5.927780,4.018365
9.946220,5.930090,4.016129
9.946294,5.932402,4.013892
9.946370,5.934716,4.011654
9.946445,5.937031,4.009415
9.946522,5.939347,4.007175
9.946599,5.941665,4.004933
9.946676,5.943984,4.002691
9.946754,5.946305,4.000448
9.946832,5.948628,3.998204
9.946911,5.950952,3.995959
9.946990,5.953277,3.993713
9.947070,5.955604,3.991466
9.947150,5.957932,3.989218
9.947231,5.960262,3.986968
9.947312,5.962594,3.984718
9.947394,5.964927,3.982467
9.947476,5.967261,3.980215
9.947559,5.969597,3.977962
9.947642,5.971935,3.975708
9.947726,5.974274,3.973453
9.947811,5.976614,3.971196
9.947896,5.978956,3.968939
9.947981,5.981300,3.966681
9.948067,5.983645,3.964422
9.948153,5.985992,3.962161
9.948240,5.988340,3.959900
9.948328,5.990690,3.957638
9.948416,5.993041,3.955375
9.948504,5.995394,3.953110
9.948593,5.997749,3.950845
9.948683,6.000104,3.948579
9.948773,6.002462,3.946311
9.948864,6.004821,3.944043
9.948955,6.007182,3.941773
9.949047,6.009544,3.939503
9.949139,6.011908,3.937231
9.949232,6.014273,3.934959
9.949325,6.016640,3.932685
9.949419,6.019008,3.930411
9.949513,6.021378,3.928135
9.949608,6.023750,3.925859
9.949704,6.026123,3.923581
9.949800,6.028497,3.921302
9.949896,6.030874,3.919022
9.949993,6.033252,3.916742
9.950091,6.035631,3.914460
9.950189,6.038012,3.912177
9.950288,6.040395,3.909893
9.950387,6.042779,3.907608
9.950487,6.045165,3.905322
9.950587,6.047552,3.903035
9.950688,6.049941,3.900747
9.950789,6.052331,3.898458
9.950891,6.054724,3.896168
9.950994,6.057117,3.893876
9.951097,6.059513,3.891584
9.951200,6.061910,3.889291
9.951305,6.064308,3.886996
9.951409,6.066708,3.884701
9.951515,6.069110,3.882404
9.951620,6.071514,3.880107
9.951727,6.073919,3.877808
9.951834,6.076325,3.875509
9.951941,6.078733,3.873208
9.952049,6.081143,3.870906
9.952158,6.083555,3.868603
9.952267,6.085968,3.866299
9.952377,6.088383,3.863994
9.952487,6.090799,3.861688
9.952598,6.093217,3.859381
9.952710,6.095637,3.857073
9.952822,6.098058,3.854764
9.952934,6.100481,3.852454
9.953048,6.102905,3.850142
9.953161,6.105332,3.847830
9.953276,6.107759,3.845516
9.953391,6.110189,3.843202
9.953506,6.112620,3.840886
9.953622,6.115053,3.838569
9.953739,6.117487,3.836252
9.953856,6.119923,3.833933
9.953974,6.122361,3.831613
9.954092,6.124800,3.829292
9.954211,6.127241,3.826970
9.954331,6.129684,3.824647
9.954451,6.132129,3.822322
9.954572,6.134575,3.819997
9.954693,6.137022,3.817670
9.954815,6.139472,3.815343
9.954937,6.141923,3.813014
9.955060,6.144376,3.810685
9.955184,6.146830,3.808354
9.955308,6.149286,3.806022
9.955433,6.151744,3.803689
9.955558,6.154203,3.801355
9.955684,6.156665,3.799020
9.955811,6.159127,3.796683
9.955938,6.161592,3.794346
9.956066,6.164058,3.792008
9.956194,6.166526,3.789668
9.956323,6.168996,3.787327
9.956453,6.171467,3.784986
9.956583,6.173940,3.782643
9.956714,6.176415,3.780299
9.956845,6.178891,3.777954
9.956977,6.181370,3.775608
9.957110,6.183849,3.773260
9.957243,6.186331,3.770912
9.957377,6.188814,3.768562
9.957511,6.191299,3.766212
9.957646,6.193786,3.763860
9.957782,6.196274,3.761507
9.957918,6.198765,3.759153
9.958055,6.201257,3.756798
9.958192,6.203750,3.754442
9.958330,6.206246,3.752085
9.958469,6.208743,3.749726
9.958608,6.211241,3.747367
9.958748,6.213742,3.745006
9.958889,6.216244,3.742645
9.959030,6.218748,3.740282
9.959172,6.221254,3.737918
9.959314,6.223762,3.735553
9.959457,6.226271,3.733186
9.959601,6.228782,3.730819
9.959745,6.231295,3.728450
9.959890,6.233809,3.726081
9.960035,6.236325,3.723710
9.960181,6.238843,3.721338
9.960328,6.241363,3.718965
9.960476,6.243885,3.716591
9.960624,6.246408,3.714216
9.960772,6.248933,3.711839
9.960921,6.251460,3.709462
9.961071,6.253988,3.707083
9.961222,6.256519,3.704703
9.961373,6.259051,3.702322
9.961525,6.261585,3.699940
9.961677,6.264121,3.697557
9.961830,6.266658,3.695172
9.961984,6.269197,3.692787
9.962138,6.271738,3.690400
9.962293,6.274281,3.688012
9.962449,6.276826,3.685623
9.962605,6.279372,3.683233
9.962762,6.281920,3.680842
9.962919,6.284470,3.678449
9.963078,6.287022,3.676056
9.963236,6.289576,3.673661
9.963396,6.292131,3.671265
9.963556,6.294688,3.668868
9.963717,6.297247,3.666470
9.963878,6.299808,3.664070
9.964040,6.302371,3.661670
9.964203,6.304935,3.659268
9.964366,6.307501,3.656865
9.964530,6.310069,3.654461
9.964695,6.312639,3.652056
9.964860,6.315211,3.649649
9.965026,6.317784,3.647242
9.965193,6.320359,3.644833
9.965360,6.322937,3.642423
9.965528,6.325515,3.640012
9.965696,6.328096,3.637600
9.965865,6.330679,3.635187
9.966035,6.333263,3.632772
9.966206,6.335850,3.630356
9.966377,6.338438,3.627939
9.966549,6.341028,3.625521
9.966721,6.343619,3.623102
9.966895,6.346213,3.620682
9.967068,6.348809,3.618260
9.967243,6.351406,3.615837
9.967418,6.354005,3.613413
9.967594,6.356606,3.610988
9.967770,6.359209,3.608562
9.967948,6.361814,3.606134
9.968125,6.364420,3.603705
9.968304,6.367029,3.601275
9.968483,6.369639,3.598844
9.968663,6.372251,3.596412
9.968844,6.374865,3.593978
9.969025,6.377481,3.591544
9.969207,6.380099,3.589108
9.969389,6.382718,3.586671
9.969572,6.385340,3.584232
9.969756,6.387963,3.581793
9.969941,6.390589,3.579352
9.970126,6.393216,3.576910
9.970312,6.395845,3.574467
9.970499,6.398476,3.572023
9.970686,6.401108,3.569578
9.970874,6.403743,3.567131
9.971062,6.406380,3.564683
9.971252,6.409018,3.562234
9.971442,6.411658,3.559783
9.971632,6.414301,3.557332
9.971824,6.416945,3.554879
9.972016,6.419591,3.552425
9.972209,6.422239,3.549970
9.972402,6.424888,3.547514
9.972596,6.427540,3.545056
9.972791,6.430194,3.542597
9.972987,6.432849,3.540137
9.973183,6.435507,3.537676
9.973380,6.438166,3.535214
9.973577,6.440827,3.532750
9.973775,6.443490,3.530285
9.973974,6.446156,3.527819
9.974174,6.448823,3.525351
9.974374,6.451492,3.522883
9.974575,6.454162,3.520413
9.974777,6.456835,3.517942
9.974980,6.459510,3.515470
9.975183,6.462187,3.512996
9.975387,6.464865,3.510521
9.975591,6.467546,3.508045
9.975796,6.470228,3.505568
9.976002,6.472912,3.503090
9.976209,6.475599,3.500610
9.976416,6.478287,3.498129
9.976624,6.480977,3.495647
9.976833,6.483669,3.493164
9.977042,6.486363,3.490679
9.977253,6.489059,3.488193
9.977463,6.491757,3.485706
9.977675,6.494457,3.483218
9.977887,6.497159,3.480728
9.978100,6.499863,3.478237
9.978314,6.502569,3.475745
9.978528,6.505277,3.473252
9.978743,6.507986,3.470757
9.978959,6.510698,3.468261
9.979176,6.513412,3.465764
9.979393,6.516127,3.463266
9.979611,6.518845,3.460766
9.979830,6.521565,3.458265
9.980049,6.524286,3.455763
9.980269,6.527010,3.453259
9.980490,6.529735,3.450755
9.980711,6.532463,3.448249
9.980934,6.535192,3.445742
9.981157,6.537923,3.443233
9.981380,6.540657,3.440723
9.981605,6.543392,3.438212
9.981830,6.546130,3.435700
9.982056,6.548869,3.433187
9.982282,6.551610,3.430672
9.982509,6.554354,3.428156
9.982737,6.557099,3.425638
9.982966,6.559846,3.423120
9.983196,6.562596,3.420600
9.983426,6.565347,3.418079
9.983657,6.568100,3.415556
9.983888,6.570856,3.413033
9.984121,6.573613,3.410508
9.984354,6.576372,3.407981
9.984588,6.579134,3.405454
9.984822,6.581897,3.402925
9.985057,6.584663,3.400395
9.985293,6.587430,3.397863
9.985530,6.590199,3.395331
9.985767,6.592971,3.392797
9.986006,6.595744,3.390261
9.986245,6.598520,3.387725
9.986484,6.601297,3.385187
9.986725,6.604077,3.382648
9.986966,6.606858,3.380107
9.987208,6.609642,3.377566
9.987450,6.612428,3.375023
9.987693,6.615215,3.372478
9.987937,6.618005,3.369933
9.988182,6.620797,3.367386
9.988428,6.623590,3.364837
9.988674,6.626386,3.362288
9.988921,6.629184,3.359737
9.989169,6.631984,3.357185
9.989417,6.634786,3.354631
9.989666,6.637590,3.352077
9.989916,6.640396,3.349521
9.990167,6.643204,3.346963
9.990419,6.646014,3.344404
9.990671,6.648826,3.341844
9.990924,6.651641,3.339283
9.991177,6.654457,3.336721
9.991432,6.657275,3.334157
9.991687,6.660096,3.331591
9.991943,6.662918,3.329025
9.992200,6.665743,3.326457
9.992457,6.668569,3.323888
9.992715,6.671398,3.321317
9.992974,6.674229,3.318745
9.993234,6.677062,3.316172
9.993494,6.679896,3.313598
9.993755,6.682733,3.311022
9.994017,6.685572,3.308445
9.994280,6.688414,3.305866
9.994543,6.691257,3.303286
9.994807,6.694102,3.300705
9.995072,6.696949,3.298123
9.995338,6.699799,3.295539
9.995604,6.702650,3.292954
9.995871,6.705504,3.290367
9.996139,6.708360,3.287779
9.996408,6.711218,3.285190
9.996677,6.714078,3.282600
9.996947,6.716940,3.280008
9.997218,6.719804,3.277415
9.997490,6.722670,3.274820
9.997762,6.725538,3.272224
9.998036,6.728409,3.269627
9.998310,6.731281,3.267029
9.998584,6.734156,3.264429
9.998860,6.737032,3.261827
9.999136,6.739911,3.259225
9.999413,6.742792,3.256621
9.999691,6.745675,3.254016
9.999969,6.748560,3.251409
10.000249,6.751448,3.248801
10.000529,6.754337,3.246192
10.000809,6.757229,3.243581
10.001091,6.760122,3.240969
10.001373,6.763018,3.238355
10.001656,6.765916,3.235741
10.001940,6.768816,3.233124
10.002225,6.771718,3.230507
10.002510,6.774622,3.227888
10.002796,6.777529,3.225268
10.003083,6.780437,3.222646
10.003371,6.783348,3.220023
10.003659,6.786261,3.217399
10.003949,6.789176,3.214773
10.004238,6.792093,3.212146
10.004529,6.795012,3.209517
10.004821,6.797933,3.206888
10.005113,6.800857,3.204256
10.005406,6.803782,3.201624
10.005700,6.806710,3.198990
10.005994,6.809640,3.196354
10.006290,6.812572,3.193718
10.006586,6.815506,3.191080
10.006883,6.818443,3.188440
10.007180,6.821381,3.185799
10.007479,6.824322,3.183157
10.007778,6.827265,3.180513
10.008078,6.830210,3.177868
10.008379,6.833157,3.175222
10.008680,6.836106,3.172574
10.008983,6.839058,3.169925
10.009286,6.842011,3.167274
10.009590,6.844967,3.164622
10.009894,6.847925,3.161969
10.010200,6.850885,3.159314
10.010506,6.853848,3.156658
10.010813,6.856812,3.154001
10.011120,6.859779,3.151342
10.011429,6.862748,3.148681
10.011738,6.865719,3.146019
10.012048,6.868692,3.143356
10.012359,6.871667,3.140692
10.012671,6.874645,3.138026
10.012983,6.877625,3.135358
10.013296,6.880607,3.132690
10.013610,6.883591,3.130019
10.013925,6.886577,3.127348
10.014240,6.889566,3.124675
10.014557,6.892556,3.122000
10.014874,6.895549,3.119325
10.015192,6.898544,3.116647
10.015510,6.901541,3.113969
10.015830,6.904541,3.111289
10.016150,6.907543,3.108607
10.016471,6.910547,3.105924
10.016792,6.913553,3.103240
10.017115,6.916561,3.100554
10.017438,6.919571,3.097867
10.017762,6.922584,3.095178
10.018087,6.925599,3.092488
10.018413,6.928616,3.089797
10.018739,6.931635,3.087104
10.019067,6.934657,3.084410
10.019395,6.937681,3.081714
10.019723,6.940706,3.079017
10.020053,6.943735,3.076318
10.020383,6.946765,3.073618
10.020714,6.949798,3.070917
10.021046,6.952832,3.068214
10.021379,6.955869,3.065510
10.021712,6.958909,3.062804
10.022047,6.961950,3.060097
10.022382,6.964994,3.057388
10.022718,6.968040,3.054678
10.023054,6.971088,3.051966
10.023392,6.974138,3.049253
10.023730,6.977191,3.046539
10.024069,6.980246,3.043823
10.024409,6.983303,3.041106
10.024749,6.986362,3.038387
10.025091,6.989424,3.035667
10.025433,6.992488,3.032945
10.025776,6.995554,3.030222
10.026119,6.998622,3.027497
10.026464,7.001693,3.024771
10.026809,7.004765,3.022044
10.027155,7.007840,3.019315
10.027502,7.010918,3.016585
10.027850,7.013997,3.013853
10.028198,7.017079,3.011120
10.028548,7.020163,3.008385
10.028898,7.023249,3.005649
10.029248,7.026338,3.002911
10.029600,7.029428,3.000172
10.029952,7.032521,2.997431
10.030306,7.035617,2.994689
10.030660,7.038714,2.991945
10.031014,7.041814,2.989200
10.031370,7.044916,2.986454
10.031726,7.048020,2.983706
10.032083,7.051127,2.980957
10.032441,7.054236,2.978206
10.032800,7.057347,2.975453
10.033160,7.060460,2.972699
10.033520,7.063576,2.969944
10.033881,7.066694,2.967187
10.034243,7.069814,2.964429
10.034606,7.072936,2.961669
10.034969,7.076061,2.958908
10.035333,7.079188,2.956145
10.035698,7.082317,2.953381
10.036064,7.085449,2.950615
10.036431,7.088583,2.947848
10.036798,7.091719,2.945079
10.037167,7.094857,2.942309
10.037536,7.097998,2.939537
10.037905,7.101141,2.936764
10.038276,7.104286,2.933990
10.038647,7.107434,2.931214
10.039020,7.110584,2.928436
10.039393,7.113736,2.925657
10.039766,7.116890,2.922876
10.040141,7.120047,2.920094
10.040516,7.123206,2.917310
10.040892,7.126367,2.914525
10.041269,7.129531,2.911739
10.041647,7.132697,2.908950
10.042026,7.135865,2.906161
10.042405,7.139035,2.903370
10.042785,7.142208,2.900577
10.043166,7.145383,2.897783
10.043548,7.148560,2.894987
10.043930,7.151740,2.892190
10.044313,7.154922,2.889391
10.044698,7.158106,2.886591
10.045082,7.161293,2.883789
10.045468,7.164482,2.880986
10.045855,7.167673,2.878181
10.046242,7.170867,2.875375
10.046630,7.174062,2.872567
10.047019,7.177261,2.869758
10.047408,7.180461,2.866947
10.047799,7.183664,2.864135
10.048190,7.186869,2.861321
10.048582,7.190076,2.858506
10.048975,7.193286,2.855689
10.049368,7.196498,2.852870
10.049763,7.199712,2.850050
10.050158,7.202929,2.847229
10.050554,7.206148,2.844406
10.050951,7.209369,2.841581
10.051348,7.212593,2.838755
10.051747,7.215819,2.835928
10.052146,7.219047,2.833098
10.052546,7.222278,2.830268
10.052947,7.225511,2.827436
10.053348,7.228746,2.824602
10.053750,7.231984,2.821767
10.054154,7.235224,2.818930
10.054557,7.238466,2.816091
10.054962,7.241711,2.813251
10.055368,7.244958,2.810410
10.055774,7.248207,2.807567
10.056181,7.251459,2.804722
10.056589,7.254713,2.801876
10.056998,7.257969,2.799029
10.057407,7.261228,2.796179
10.057817,7.264489,2.793329
10.058228,7.267752,2.790476
10.058640,7.271018,2.787622
10.059053,7.274286,2.784767
10.059466,7.277556,2.781910
10.059880,7.280829,2.779052
10.060295,7.284104,2.776191
10.060711,7.287381,2.773330
10.061128,7.290661,2.770467
10.061545,7.293943,2.767602
10.061963,7.297228,2.764736
10.062382,7.300515,2.761868
10.062802,7.303804,2.758998
10.063223,7.307095,2.756127
10.063644,7.310389,2.753255
10.064066,7.313685,2.750381
10.064489,7.316984,2.747505
10.064913,7.320285,2.744628
10.065337,7.323588,2.741749
10.065762,7.326894,2.738868
10.066188,7.330202,2.735986
10.066615,7.333513,2.733103
10.067043,7.336825,2.730218
10.067471,7.340140,2.727331
10.067900,7.343458,2.724442
10.068330,7.346778,2.721553
10.068761,7.350100,2.718661
10.069193,7.353425,2.715768
10.069625,7.356752,2.712873
10.070058,7.360081,2.709977
10.070492,7.363413,2.707079
10.070927,7.366747,2.704180
10.071363,7.370083,2.701279
10.071799,7.373422,2.698377
10.072236,7.376763,2.695472
10.072674,7.380107,2.692567
10.073112,7.383453,2.689659
10.073552,7.386801,2.686750
10.073992,7.390152,2.683840
10.074433,7.393505,2.680928
10.074875,7.396861,2.678014
10.075318,7.400219,2.675099
10.075761,7.403579,2.672182
10.076205,7.406942,2.669263
10.076650,7.410307,2.666343
10.077096,7.413674,2.663422
10.077542,7.417044,2.660498
10.077990,7.420416,2.657573
10.078438,7.423791,2.654647
10.078886,7.427168,2.651719
10.079336,7.430547,2.648789
10.079786,7.433929,2.645858
10.080238,7.437313,2.642925
10.080690,7.440699,2.639990
10.081142,7.444088,2.637054
10.081596,7.447480,2.634116
10.082050,7.450873,2.631177
10.082505,7.454269,2.628236
10.082961,7.457668,2.625293
10.083418,7.461069,2.622349
10.083875,7.464472,2.619403
10.084334,7.467878,2.616456
10.084793,7.471286,2.613507
10.085252,7.474696,2.610556
10.085713,7.478109,2.607604
10.086174,7.481524,2.604650
10.086636,7.484942,2.601694
10.087099,7.488362,2.598737
10.087563,7.491785,2.595778
10.088027,7.495210,2.592818
10.088493,7.498637,2.589856
10.088959,7.502067,2.586892
10.089425,7.505499,2.583927
10.089893,7.508933,2.580960
10.090361,7.512370,2.577991
10.090830,7.515810,2.575021
10.091300,7.519251,2.572049
10.091771,7.522696,2.569075
10.092242,7.526142,2.566100
10.092714,7.529591,2.563123
10.093187,7.533043,2.560145
10.093661,7.536496,2.557165
10.094136,7.539953,2.554183
10.094611,7.543411,2.551200
10.095087,7.546872,2.548215
10.095564,7.550336,2.545228
10.096041,7.553802,2.542240
10.096520,7.557270,2.539250
10.096999,7.560741,2.536258
10.097479,7.564214,2.533265
10.097959,7.567689,2.530270
10.098441,7.571167,2.527273
10.098923,7.574648,2.524275
10.099406,7.578131,2.521275
10.099890,7.581616,2.518274
10.100374,7.585104,2.515271
10.100860,7.588594,2.512266
10.101346,7.592086,2.509259
10.101832,7.595581,2.506251
10.102320,7.599079,2.503241
10.102808,7.602578,2.500230
10.103297,7.606081,2.497217
10.103787,7.609585,2.494202
10.104278,7.613092,2.491186
10.104769,7.616602,2.488167
10.105261,7.620114,2.485148
10.105754,7.623628,2.482126
10.106248,7.627145,2.479103
10.106742,7.630664,2.476078
10.107238,7.634186,2.473052
10.107733,7.637710,2.470024
10.108230,7.641236,2.466994
10.108728,7.644765,2.463962
10.109226,7.648297,2.460929
10.109725,7.651831,2.457894
10.110225,7.655367,2.454858
10.110725,7.658906,2.451819
10.111226,7.662447,2.448780
10.111728,7.665990,2.445738
10.112231,7.669536,2.442695
10.112735,7.673085,2.439650
10.113239,7.676636,2.436603
10.113744,7.680189,2.433555
10.114250,7.683745,2.430505
10.114756,7.687303,2.427453
10.115263,7.690864,2.424400
10.115771,7.694427,2.421345
10.116280,7.697992,2.418288
10.116790,7.701560,2.415230
10.117300,7.705131,2.412169
10.117811,7.708703,2.409108
10.118323,7.712279,2.406044
10.118835,7.715857,2.402979
10.119349,7.719437,2.399912
10.119863,7.723019,2.396843
10.120377,7.726604,2.393773
10.120893,7.730192,2.390701
10.121409,7.733782,2.387627
10.121926,7.737374,2.384552
10.122444,7.740969,2.381475
10.122962,7.744567,2.378396
10.123482,7.748166,2.375315
10.124002,7.751769,2.372233
10.124522,7.755373,2.369149
10.125044,7.758980,2.366063
10.125566,7.762590,2.362976
10.126089,7.766202,2.359887
10.126613,7.769816,2.356796
10.127137,7.773433,2.353704
10.127662,7.777053,2.350609
10.128188,7.780675,2.347513
10.128715,7.784299,2.344416
10.129242,7.787926,2.341316
10.129770,7.791555,2.338215
10.130299,7.795186,2.335113
10.130828,7.798820,2.332008
10.131359,7.802457,2.328902
10.131890,7.806096,2.325794
10.132422,7.809737,2.322684
10.132954,7.813381,2.319573
10.133487,7.817028,2.316459
10.134021,7.820677,2.313345
10.134556,7.824328,2.310228
10.135091,7.827982,2.307110
10.135627,7.831638,2.303990
10.136164,7.835297,2.300868
10.136702,7.838958,2.297744
10.137240,7.842621,2.294619
10.137779,7.846287,2.291492
10.138319,7.849956,2.288363
10.138860,7.853627,2.285233
10.139401,7.857300,2.282101
10.139943,7.860976,2.278967
10.140485,7.864654,2.275831
10.141029,7.868335,2.272694
10.141573,7.872018,2.269554
10.142118,7.875704,2.266414
10.142663,7.879392,2.263271
10.143210,7.883083,2.260126
10.143757,7.886776,2.256980
10.144304,7.890472,2.253832
10.144853,7.894170,2.250683
10.145402,7.897870,2.247531
10.145952,7.901573,2.244378
10.146502,7.905279,2.241223
10.147053,7.908987,2.238067
10.147605,7.912697,2.234908
10.148158,7.916410,2.231748
10.148712,7.920125,2.228586
10.149266,7.923843,2.225423
10.149821,7.927563,2.222257
